Results Table 1,,,,,,,,,,,,,,,,,
,Specimen label,,,,,,,,,,,,,,,,
9.58,0.1596,0.0053,,,,,,,,,,,,,,,
9.6,0.1598,0.0057,,,,,,,,,,,,,,,
9.62,0.1602,0.0052,,,,,,,,,,,,,,,
9.64,0.1604,0.005,,,,,,,,,,,,,,,
9.66,0.1608,0.007,,,,,,,,,,,,,,,
9.68,0.1612,0.005,,,,,,,,,,,,,,,
9.7,0.1615,0.0057,,,,,,,,,,,,,,,
9.72,0.1619,0.0047,,,,,,,,,,,,,,,
9.74,0.1621,0.0049,,,,,,,,,,,,,,,
9.76,0.1625,0.0057,,,,,,,,,,,,,,,
9.78,0.1629,0.005,,,,,,,,,,,,,,,
9.8,0.1631,0.0054,,,,,,,,,,,,,,,
9.82,0.1635,0.006,,,,,,,,,,,,,,,
9.84,0.1637,0.006,,,,,,,,,,,,,,,
9.86,0.1642,0.0051,,,,,,,,,,,,,,,
9.88,0.1644,0.0054,,,,,,,,,,,,,,,
9.9,0.1648,0.0058,,,,,,,,,,,,,,,
9.92,0.165,0.0054,,,,,,,,,,,,,,,
9.94,0.1654,0.005,,,,,,,,,,,,,,,
9.96,0.1656,0.0042,,,,,,,,,,,,,,,
9.98,0.166,0.0058,,,,,,,,,,,,,,,
10,0.1662,0.0057,,,,,,,,,,,,,,,
10.02,0.1667,0.0047,,,,,,,,,,,,,,,
10.04,0.1671,0.0057,,,,,,,,,,,,,,,
10.06,0.1673,0.0054,,,,,,,,,,,,,,,
10.08,0.1677,0.0055,,,,,,,,,,,,,,,
10.1,0.1681,0.0058,,,,,,,,,,,,,,,
10.12,0.1683,0.0046,,,,,,,,,,,,,,,
10.14,0.1687,0.0053,,,,,,,,,,,,,,,
10.16,0.1692,0.0058,,,,,,,,,,,,,,,
10.18,0.1696,0.0054,,,,,,,,,,,,,,,
10.2,0.17,0.0058,,,,,,,,,,,,,,,
10.22,0.1702,0.0059,,,,,,,,,,,,,,,
10.24,0.1706,0.0044,,,,,,,,,,,,,,,
10.26,0.171,0.0061,,,,,,,,,,,,,,,
10.28,0.1712,0.0071,,,,,,,,,,,,,,,
10.3,0.1717,0.0045,,,,,,,,,,,,,,,
10.32,0.1719,0.0057,,,,,,,,,,,,,,,
10.34,0.1723,0.0062,,,,,,,,,,,,,,,
10.36,0.1727,0.0064,,,,,,,,,,,,,,,
10.38,0.1729,0.0053,,,,,,,,,,,,,,,
10.4,0.1733,0.0049,,,,,,,,,,,,,,,
10.42,0.1735,0.0067,,,,,,,,,,,,,,,
10.44,0.174,0.0053,,,,,,,,,,,,,,,
10.46,0.1742,0.0065,,,,,,,,,,,,,,,
10.48,0.1746,0.0053,,,,,,,,,,,,,,,
10.5,0.1748,0.0043,,,,,,,,,,,,,,,
10.52,0.1752,0.0056,,,,,,,,,,,,,,,
10.54,0.1754,0.0052,,,,,,,,,,,,,,,
10.56,0.1758,0.0058,,,,,,,,,,,,,,,
10.58,0.1762,0.0066,,,,,,,,,,,,,,,
10.6,0.1765,0.0055,,,,,,,,,,,,,,,
10.62,0.1769,0.0053,,,,,,,,,,,,,,,
10.64,0.1773,0.0064,,,,,,,,,,,,,,,
10.66,0.1777,0.0064,,,,,,,,,,,,,,,
10.68,0.1779,0.0059,,,,,,,,,,,,,,,
10.7,0.1783,0.0063,,,,,,,,,,,,,,,
10.72,0.1787,0.0059,,,,,,,,,,,,,,,
10.74,0.1792,0.0068,,,,,,,,,,,,,,,
10.76,0.1794,0.0063,,,,,,,,,,,,,,,
10.78,0.1798,0.0058,,,,,,,,,,,,,,,
10.8,0.1802,0.0068,,,,,,,,,,,,,,,
10.82,0.1804,0.0052,,,,,,,,,,,,,,,
10.84,0.1808,0.0058,,,,,,,,,,,,,,,
10.86,0.181,0.0059,,,,,,,,,,,,,,,
10.88,0.1815,0.005,,,,,,,,,,,,,,,
10.9,0.1819,0.0059,,,,,,,,,,,,,,,
10.92,0.1821,0.0055,,,,,,,,,,,,,,,
10.94,0.1825,0.0065,,,,,,,,,,,,,,,
10.96,0.1829,0.006,,,,,,,,,,,,,,,
10.98,0.1831,0.0061,,,,,,,,,,,,,,,
11,0.1835,0.0058,,,,,,,,,,,,,,,
11.02,0.184,0.0061,,,,,,,,,,,,,,,
11.04,0.1842,0.0065,,,,,,,,,,,,,,,
11.06,0.1846,0.0064,,,,,,,,,,,,,,,
11.08,0.1848,0.007,,,,,,,,,,,,,,,
11.1,0.1852,0.0057,,,,,,,,,,,,,,,
11.12,0.1856,0.0074,,,,,,,,,,,,,,,
11.14,0.1858,0.0059,,,,,,,,,,,,,,,
11.16,0.1862,0.0061,,,,,,,,,,,,,,,
11.18,0.1865,0.0065,,,,,,,,,,,,,,,
11.2,0.1869,0.0051,,,,,,,,,,,,,,,
11.22,0.1873,0.0061,,,,,,,,,,,,,,,
11.24,0.1875,0.0054,,,,,,,,,,,,,,,
11.26,0.1879,0.0057,,,,,,,,,,,,,,,
11.28,0.1881,0.006,,,,,,,,,,,,,,,
11.3,0.1885,0.0062,,,,,,,,,,,,,,,
11.32,0.189,0.0059,,,,,,,,,,,,,,,
11.34,0.1892,0.0069,,,,,,,,,,,,,,,
11.36,0.1896,0.0069,,,,,,,,,,,,,,,
11.38,0.1898,0.006,,,,,,,,,,,,,,,
11.4,0.1902,0.0056,,,,,,,,,,,,,,,
11.42,0.1906,0.0057,,,,,,,,,,,,,,,
11.44,0.1908,0.0055,,,,,,,,,,,,,,,
11.46,0.1912,0.0067,,,,,,,,,,,,,,,
11.48,0.1915,0.0058,,,,,,,,,,,,,,,
11.5,0.1919,0.0065,,,,,,,,,,,,,,,
11.52,0.1923,0.0058,,,,,,,,,,,,,,,
11.54,0.1925,0.0055,,,,,,,,,,,,,,,
11.56,0.1929,0.0067,,,,,,,,,,,,,,,
11.58,0.1931,0.0062,,,,,,,,,,,,,,,
11.6,0.1935,0.0062,,,,,,,,,,,,,,,
11.62,0.1937,0.0053,,,,,,,,,,,,,,,
11.64,0.1942,0.0067,,,,,,,,,,,,,,,
11.66,0.1944,0.0081,,,,,,,,,,,,,,,
11.68,0.1948,0.006,,,,,,,,,,,,,,,
11.7,0.195,0.005,,,,,,,,,,,,,,,
11.72,0.1954,0.0063,,,,,,,,,,,,,,,
11.74,0.1956,0.0072,,,,,,,,,,,,,,,
11.76,0.196,0.0061,,,,,,,,,,,,,,,
11.78,0.1962,0.0065,,,,,,,,,,,,,,,
11.8,0.1967,0.0057,,,,,,,,,,,,,,,
11.82,0.1969,0.0079,,,,,,,,,,,,,,,
11.84,0.1973,0.0075,,,,,,,,,,,,,,,
11.86,0.1977,0.0065,,,,,,,,,,,,,,,
11.88,0.1979,0.0078,,,,,,,,,,,,,,,
11.9,0.1981,0.006,,,,,,,,,,,,,,,
11.92,0.1985,0.0071,,,,,,,,,,,,,,,
11.94,0.199,0.0065,,,,,,,,,,,,,,,
11.96,0.1992,0.0058,,,,,,,,,,,,,,,
11.98,0.1996,0.0064,,,,,,,,,,,,,,,
12,0.2,0.006,,,,,,,,,,,,,,,
12.02,0.2002,0.0061,,,,,,,,,,,,,,,
12.04,0.2006,0.0063,,,,,,,,,,,,,,,
12.06,0.2008,0.0064,,,,,,,,,,,,,,,
12.08,0.2012,0.0072,,,,,,,,,,,,,,,
12.1,0.2017,0.0064,,,,,,,,,,,,,,,
12.12,0.2019,0.0057,,,,,,,,,,,,,,,
12.14,0.2023,0.0059,,,,,,,,,,,,,,,
12.16,0.2025,0.0063,,,,,,,,,,,,,,,
12.18,0.2029,0.0066,,,,,,,,,,,,,,,
12.2,0.2031,0.0063,,,,,,,,,,,,,,,
12.22,0.2035,0.0071,,,,,,,,,,,,,,,
12.24,0.2037,0.0065,,,,,,,,,,,,,,,
12.26,0.2042,0.0077,,,,,,,,,,,,,,,
12.28,0.2044,0.0064,,,,,,,,,,,,,,,
12.3,0.2048,0.0065,,,,,,,,,,,,,,,
12.32,0.2052,0.0064,,,,,,,,,,,,,,,
12.34,0.2054,0.0063,,,,,,,,,,,,,,,
12.36,0.2056,0.0076,,,,,,,,,,,,,,,
12.38,0.206,0.006,,,,,,,,,,,,,,,
12.4,0.2065,0.0061,,,,,,,,,,,,,,,
12.42,0.2067,0.0066,,,,,,,,,,,,,,,
12.44,0.2071,0.0065,,,,,,,,,,,,,,,
12.46,0.2073,0.0063,,,,,,,,,,,,,,,
12.48,0.2077,0.0073,,,,,,,,,,,,,,,
12.5,0.2081,0.0061,,,,,,,,,,,,,,,
12.52,0.2085,0.0059,,,,,,,,,,,,,,,
12.54,0.209,0.0063,,,,,,,,,,,,,,,
12.56,0.2092,0.0057,,,,,,,,,,,,,,,
12.58,0.2096,0.0068,,,,,,,,,,,,,,,
12.6,0.21,0.0067,,,,,,,,,,,,,,,
12.62,0.2104,0.0059,,,,,,,,,,,,,,,
12.64,0.2106,0.0067,,,,,,,,,,,,,,,
12.66,0.211,0.0068,,,,,,,,,,,,,,,
12.68,0.2115,0.0083,,,,,,,,,,,,,,,
12.7,0.2117,0.0063,,,,,,,,,,,,,,,
12.72,0.2121,0.0066,,,,,,,,,,,,,,,
12.74,0.2123,0.0076,,,,,,,,,,,,,,,
12.76,0.2127,0.0069,,,,,,,,,,,,,,,
12.78,0.2131,0.0075,,,,,,,,,,,,,,,
12.8,0.2135,0.0062,,,,,,,,,,,,,,,
12.82,0.2137,0.0071,,,,,,,,,,,,,,,
12.84,0.214,0.0083,,,,,,,,,,,,,,,
12.86,0.2144,0.0067,,,,,,,,,,,,,,,
12.88,0.2148,0.0062,,,,,,,,,,,,,,,
12.9,0.2152,0.0064,,,,,,,,,,,,,,,
12.92,0.2154,0.0065,,,,,,,,,,,,,,,
12.94,0.2156,0.0061,,,,,,,,,,,,,,,
12.96,0.216,0.0066,,,,,,,,,,,,,,,
12.98,0.2165,0.0067,,,,,,,,,,,,,,,
13,0.2167,0.0066,,,,,,,,,,,,,,,
13.02,0.2171,0.009,,,,,,,,,,,,,,,
13.04,0.2175,0.0064,,,,,,,,,,,,,,,
13.06,0.2179,0.0076,,,,,,,,,,,,,,,
13.08,0.2181,0.0069,,,,,,,,,,,,,,,
13.1,0.2185,0.0069,,,,,,,,,,,,,,,
13.12,0.219,0.0075,,,,,,,,,,,,,,,
13.14,0.2192,0.0062,,,,,,,,,,,,,,,
13.16,0.2196,0.0065,,,,,,,,,,,,,,,
13.18,0.22,0.007,,,,,,,,,,,,,,,
13.2,0.2202,0.0075,,,,,,,,,,,,,,,
13.22,0.2206,0.007,,,,,,,,,,,,,,,
13.24,0.221,0.0071,,,,,,,,,,,,,,,
13.26,0.2215,0.0073,,,,,,,,,,,,,,,
13.28,0.2217,0.0078,,,,,,,,,,,,,,,
13.3,0.2221,0.0082,,,,,,,,,,,,,,,
13.32,0.2223,0.0059,,,,,,,,,,,,,,,
13.34,0.2227,0.0072,,,,,,,,,,,,,,,
13.36,0.2229,0.0082,,,,,,,,,,,,,,,
13.38,0.2233,0.0076,,,,,,,,,,,,,,,
13.4,0.2237,0.0075,,,,,,,,,,,,,,,
13.42,0.224,0.0065,,,,,,,,,,,,,,,
13.44,0.2242,0.0091,,,,,,,,,,,,,,,
13.46,0.2246,0.0078,,,,,,,,,,,,,,,
13.48,0.2248,0.0067,,,,,,,,,,,,,,,
13.5,0.2252,0.0071,,,,,,,,,,,,,,,
13.52,0.2256,0.0066,,,,,,,,,,,,,,,
13.54,0.2258,0.0076,,,,,,,,,,,,,,,
13.56,0.2262,0.0065,,,,,,,,,,,,,,,
13.58,0.2265,0.0071,,,,,,,,,,,,,,,
13.6,0.2269,0.0071,,,,,,,,,,,,,,,
13.62,0.2273,0.0065,,,,,,,,,,,,,,,
13.64,0.2275,0.0069,,,,,,,,,,,,,,,
13.66,0.2279,0.0068,,,,,,,,,,,,,,,
13.68,0.2281,0.0075,,,,,,,,,,,,,,,
13.7,0.2285,0.0061,,,,,,,,,,,,,,,
13.72,0.229,0.0063,,,,,,,,,,,,,,,
13.74,0.2292,0.0064,,,,,,,,,,,,,,,
13.76,0.2296,0.0072,,,,,,,,,,,,,,,
13.78,0.23,0.0072,,,,,,,,,,,,,,,
13.8,0.2302,0.0061,,,,,,,,,,,,,,,
13.82,0.2306,0.0079,,,,,,,,,,,,,,,
13.84,0.231,0.0073,,,,,,,,,,,,,,,
13.86,0.2312,0.008,,,,,,,,,,,,,,,
13.88,0.2317,0.0067,,,,,,,,,,,,,,,
13.9,0.2319,0.0072,,,,,,,,,,,,,,,
13.92,0.2323,0.0072,,,,,,,,,,,,,,,
13.94,0.2327,0.0071,,,,,,,,,,,,,,,
13.96,0.2329,0.0075,,,,,,,,,,,,,,,
13.98,0.2331,0.0067,,,,,,,,,,,,,,,
14,0.2335,0.0069,,,,,,,,,,,,,,,
14.02,0.2337,0.0071,,,,,,,,,,,,,,,
14.04,0.2342,0.0084,,,,,,,,,,,,,,,
14.06,0.2344,0.0067,,,,,,,,,,,,,,,
14.08,0.2348,0.0065,,,,,,,,,,,,,,,
14.1,0.235,0.0072,,,,,,,,,,,,,,,
14.12,0.2354,0.0062,,,,,,,,,,,,,,,
14.14,0.2356,0.0078,,,,,,,,,,,,,,,
14.16,0.236,0.0078,,,,,,,,,,,,,,,
14.18,0.2365,0.006,,,,,,,,,,,,,,,
14.2,0.2367,0.0082,,,,,,,,,,,,,,,
14.22,0.2371,0.0071,,,,,,,,,,,,,,,
14.24,0.2375,0.0078,,,,,,,,,,,,,,,
14.26,0.2377,0.0079,,,,,,,,,,,,,,,
14.28,0.2381,0.0082,,,,,,,,,,,,,,,
14.3,0.2383,0.0084,,,,,,,,,,,,,,,
14.32,0.2387,0.0077,,,,,,,,,,,,,,,
14.34,0.2392,0.0078,,,,,,,,,,,,,,,
14.36,0.2394,0.0076,,,,,,,,,,,,,,,
14.38,0.2398,0.0079,,,,,,,,,,,,,,,
14.4,0.2402,0.0076,,,,,,,,,,,,,,,
14.42,0.2404,0.0072,,,,,,,,,,,,,,,
14.44,0.2408,0.0069,,,,,,,,,,,,,,,
14.46,0.2412,0.007,,,,,,,,,,,,,,,
14.48,0.2415,0.0082,,,,,,,,,,,,,,,
14.5,0.2419,0.0063,,,,,,,,,,,,,,,
14.52,0.2421,0.0075,,,,,,,,,,,,,,,
14.54,0.2425,0.0076,,,,,,,,,,,,,,,
14.56,0.2427,0.0071,,,,,,,,,,,,,,,
14.58,0.2431,0.0073,,,,,,,,,,,,,,,
14.6,0.2435,0.007,,,,,,,,,,,,,,,
14.62,0.2437,0.0078,,,,,,,,,,,,,,,
14.64,0.244,0.0074,,,,,,,,,,,,,,,
14.66,0.2444,0.0082,,,,,,,,,,,,,,,
14.68,0.2448,0.0082,,,,,,,,,,,,,,,
14.7,0.245,0.0075,,,,,,,,,,,,,,,
14.72,0.2452,0.0066,,,,,,,,,,,,,,,
14.74,0.2456,0.0081,,,,,,,,,,,,,,,
14.76,0.246,0.0075,,,,,,,,,,,,,,,
14.78,0.2462,0.0072,,,,,,,,,,,,,,,
14.8,0.2465,0.0071,,,,,,,,,,,,,,,
14.82,0.2469,0.0066,,,,,,,,,,,,,,,
14.84,0.2473,0.0076,,,,,,,,,,,,,,,
14.86,0.2475,0.008,,,,,,,,,,,,,,,
14.88,0.2479,0.0063,,,,,,,,,,,,,,,
14.9,0.2481,0.0069,,,,,,,,,,,,,,,
14.92,0.2485,0.0079,,,,,,,,,,,,,,,
14.94,0.249,0.0075,,,,,,,,,,,,,,,
14.96,0.2494,0.0084,,,,,,,,,,,,,,,
14.98,0.2496,0.0076,,,,,,,,,,,,,,,
15,0.25,0.007,,,,,,,,,,,,,,,
15.02,0.2504,0.0071,,,,,,,,,,,,,,,
15.04,0.2508,0.0083,,,,,,,,,,,,,,,
15.06,0.251,0.0084,,,,,,,,,,,,,,,
15.08,0.2515,0.0077,,,,,,,,,,,,,,,
15.1,0.2519,0.0079,,,,,,,,,,,,,,,
15.12,0.2521,0.0082,,,,,,,,,,,,,,,
15.14,0.2525,0.0079,,,,,,,,,,,,,,,
15.16,0.2527,0.0069,,,,,,,,,,,,,,,
15.18,0.2531,0.0076,,,,,,,,,,,,,,,
15.2,0.2533,0.0072,,,,,,,,,,,,,,,
15.22,0.2537,0.0088,,,,,,,,,,,,,,,
15.24,0.2542,0.0075,,,,,,,,,,,,,,,
15.26,0.2544,0.0063,,,,,,,,,,,,,,,
15.28,0.2548,0.0091,,,,,,,,,,,,,,,
15.3,0.2552,0.0081,,,,,,,,,,,,,,,
15.32,0.2556,0.0076,,,,,,,,,,,,,,,
15.34,0.2558,0.008,,,,,,,,,,,,,,,
15.36,0.2562,0.0076,,,,,,,,,,,,,,,
15.38,0.2565,0.0089,,,,,,,,,,,,,,,
15.4,0.2569,0.0076,,,,,,,,,,,,,,,
15.42,0.2573,0.0075,,,,,,,,,,,,,,,
15.44,0.2575,0.0079,,,,,,,,,,,,,,,
15.46,0.2579,0.0075,,,,,,,,,,,,,,,
15.48,0.2583,0.0077,,,,,,,,,,,,,,,
15.5,0.2587,0.0079,,,,,,,,,,,,,,,
15.52,0.259,0.0077,,,,,,,,,,,,,,,
15.54,0.2594,0.0081,,,,,,,,,,,,,,,
15.56,0.2598,0.0084,,,,,,,,,,,,,,,
15.58,0.26,0.0077,,,,,,,,,,,,,,,
15.6,0.2604,0.0073,,,,,,,,,,,,,,,
15.62,0.2606,0.0082,,,,,,,,,,,,,,,
15.64,0.261,0.0065,,,,,,,,,,,,,,,
15.66,0.2612,0.0077,,,,,,,,,,,,,,,
15.68,0.2617,0.0076,,,,,,,,,,,,,,,
15.7,0.2619,0.0071,,,,,,,,,,,,,,,
15.72,0.2623,0.0077,,,,,,,,,,,,,,,
15.74,0.2627,0.0068,,,,,,,,,,,,,,,
15.76,0.2629,0.0082,,,,,,,,,,,,,,,
15.78,0.2633,0.0069,,,,,,,,,,,,,,,
15.8,0.2635,0.0079,,,,,,,,,,,,,,,
15.82,0.264,0.0087,,,,,,,,,,,,,,,
15.84,0.2644,0.0085,,,,,,,,,,,,,,,
15.86,0.2646,0.0083,,,,,,,,,,,,,,,
15.88,0.2648,0.0072,,,,,,,,,,,,,,,
15.9,0.2652,0.0078,,,,,,,,,,,,,,,
15.92,0.2656,0.0087,,,,,,,,,,,,,,,
15.94,0.2658,0.0083,,,,,,,,,,,,,,,
15.96,0.2662,0.0075,,,,,,,,,,,,,,,
15.98,0.2665,0.0078,,,,,,,,,,,,,,,
16,0.2669,0.0078,,,,,,,,,,,,,,,
16.02,0.2673,0.0083,,,,,,,,,,,,,,,
16.04,0.2675,0.0092,,,,,,,,,,,,,,,
16.06,0.2679,0.0077,,,,,,,,,,,,,,,
16.08,0.2681,0.0073,,,,,,,,,,,,,,,
16.1,0.2685,0.0073,,,,,,,,,,,,,,,
16.12,0.269,0.0082,,,,,,,,,,,,,,,
16.14,0.2692,0.0082,,,,,,,,,,,,,,,
16.16,0.2696,0.0074,,,,,,,,,,,,,,,
16.18,0.27,0.0076,,,,,,,,,,,,,,,
16.2,0.2702,0.0077,,,,,,,,,,,,,,,
16.22,0.2706,0.0084,,,,,,,,,,,,,,,
16.24,0.2708,0.0086,,,,,,,,,,,,,,,
16.26,0.2712,0.0082,,,,,,,,,,,,,,,
16.28,0.2715,0.0086,,,,,,,,,,,,,,,
16.3,0.2719,0.0087,,,,,,,,,,,,,,,
16.32,0.2723,0.0092,,,,,,,,,,,,,,,
16.34,0.2725,0.0085,,,,,,,,,,,,,,,
16.36,0.2729,0.0083,,,,,,,,,,,,,,,
16.38,0.2731,0.0079,,,,,,,,,,,,,,,
16.4,0.2735,0.0075,,,,,,,,,,,,,,,
16.42,0.2737,0.0094,,,,,,,,,,,,,,,
16.44,0.2742,0.0077,,,,,,,,,,,,,,,
16.46,0.2744,0.0092,,,,,,,,,,,,,,,
16.48,0.2748,0.0087,,,,,,,,,,,,,,,
16.5,0.275,0.0079,,,,,,,,,,,,,,,
16.52,0.2754,0.01,,,,,,,,,,,,,,,
16.54,0.2758,0.0073,,,,,,,,,,,,,,,
16.56,0.276,0.0075,,,,,,,,,,,,,,,
16.58,0.2762,0.0087,,,,,,,,,,,,,,,
16.6,0.2767,0.0087,,,,,,,,,,,,,,,
16.62,0.2771,0.0084,,,,,,,,,,,,,,,
16.64,0.2773,0.008,,,,,,,,,,,,,,,
16.66,0.2777,0.0076,,,,,,,,,,,,,,,
16.68,0.2781,0.009,,,,,,,,,,,,,,,
16.7,0.2783,0.0088,,,,,,,,,,,,,,,
16.72,0.2787,0.0075,,,,,,,,,,,,,,,
16.74,0.2792,0.0088,,,,,,,,,,,,,,,
16.76,0.2794,0.0083,,,,,,,,,,,,,,,
16.78,0.2798,0.0081,,,,,,,,,,,,,,,
16.8,0.2802,0.0082,,,,,,,,,,,,,,,
16.82,0.2804,0.008,,,,,,,,,,,,,,,
16.84,0.2808,0.009,,,,,,,,,,,,,,,
16.86,0.2812,0.0088,,,,,,,,,,,,,,,
16.88,0.2815,0.0082,,,,,,,,,,,,,,,
16.9,0.2819,0.0091,,,,,,,,,,,,,,,
16.92,0.2821,0.0076,,,,,,,,,,,,,,,
16.94,0.2825,0.009,,,,,,,,,,,,,,,
16.96,0.2827,0.009,,,,,,,,,,,,,,,
16.98,0.2831,0.0081,,,,,,,,,,,,,,,
17,0.2835,0.0082,,,,,,,,,,,,,,,
17.02,0.2837,0.0077,,,,,,,,,,,,,,,
17.04,0.2842,0.0097,,,,,,,,,,,,,,,
17.06,0.2844,0.0101,,,,,,,,,,,,,,,
17.08,0.2846,0.0073,,,,,,,,,,,,,,,
17.1,0.285,0.0074,,,,,,,,,,,,,,,
17.12,0.2852,0.0093,,,,,,,,,,,,,,,
17.14,0.2856,0.0078,,,,,,,,,,,,,,,
17.16,0.286,0.008,,,,,,,,,,,,,,,
17.18,0.2862,0.0087,,,,,,,,,,,,,,,
17.2,0.2867,0.0068,,,,,,,,,,,,,,,
17.22,0.2871,0.0089,,,,,,,,,,,,,,,
17.24,0.2873,0.0084,,,,,,,,,,,,,,,
17.26,0.2875,0.0076,,,,,,,,,,,,,,,
17.28,0.2879,0.0088,,,,,,,,,,,,,,,
17.3,0.2881,0.0086,,,,,,,,,,,,,,,
17.32,0.2885,0.0091,,,,,,,,,,,,,,,
17.34,0.289,0.0081,,,,,,,,,,,,,,,
17.36,0.2892,0.0088,,,,,,,,,,,,,,,
17.38,0.2896,0.0087,,,,,,,,,,,,,,,
17.4,0.29,0.0082,,,,,,,,,,,,,,,
17.42,0.2902,0.0082,,,,,,,,,,,,,,,
17.44,0.2906,0.0088,,,,,,,,,,,,,,,
17.46,0.291,0.0084,,,,,,,,,,,,,,,
17.48,0.2912,0.0088,,,,,,,,,,,,,,,
17.5,0.2917,0.0086,,,,,,,,,,,,,,,
17.52,0.2921,0.0078,,,,,,,,,,,,,,,
17.54,0.2923,0.0091,,,,,,,,,,,,,,,
17.56,0.2927,0.009,,,,,,,,,,,,,,,
17.58,0.2929,0.0085,,,,,,,,,,,,,,,
17.6,0.2933,0.0094,,,,,,,,,,,,,,,
17.62,0.2937,0.0078,,,,,,,,,,,,,,,
17.64,0.2942,0.0081,,,,,,,,,,,,,,,
17.66,0.2944,0.0092,,,,,,,,,,,,,,,
17.68,0.2946,0.0078,,,,,,,,,,,,,,,
17.7,0.295,0.0085,,,,,,,,,,,,,,,
17.72,0.2954,0.0087,,,,,,,,,,,,,,,
17.74,0.2956,0.0093,,,,,,,,,,,,,,,
17.76,0.296,0.009,,,,,,,,,,,,,,,
17.78,0.2965,0.0087,,,,,,,,,,,,,,,
17.8,0.2967,0.0088,,,,,,,,,,,,,,,
17.82,0.2971,0.0093,,,,,,,,,,,,,,,
17.84,0.2973,0.0089,,,,,,,,,,,,,,,
17.86,0.2977,0.0082,,,,,,,,,,,,,,,
17.88,0.2981,0.0091,,,,,,,,,,,,,,,
17.9,0.2985,0.0083,,,,,,,,,,,,,,,
17.92,0.2987,0.0079,,,,,,,,,,,,,,,
17.94,0.2992,0.0079,,,,,,,,,,,,,,,
17.96,0.2996,0.0075,,,,,,,,,,,,,,,
17.98,0.3,0.01,,,,,,,,,,,,,,,
18,0.3002,0.0086,,,,,,,,,,,,,,,
18.02,0.3006,0.008,,,,,,,,,,,,,,,
18.04,0.3008,0.0084,,,,,,,,,,,,,,,
18.06,0.3012,0.0084,,,,,,,,,,,,,,,
18.08,0.3017,0.0089,,,,,,,,,,,,,,,
18.1,0.3019,0.0081,,,,,,,,,,,,,,,
18.12,0.3023,0.0082,,,,,,,,,,,,,,,
18.14,0.3025,0.0094,,,,,,,,,,,,,,,
18.16,0.3029,0.0087,,,,,,,,,,,,,,,
18.18,0.3033,0.0087,,,,,,,,,,,,,,,
18.2,0.3035,0.0084,,,,,,,,,,,,,,,
18.22,0.304,0.0082,,,,,,,,,,,,,,,
18.24,0.3042,0.0094,,,,,,,,,,,,,,,
18.26,0.3046,0.0095,,,,,,,,,,,,,,,
18.28,0.3048,0.0084,,,,,,,,,,,,,,,
18.3,0.3052,0.0092,,,,,,,,,,,,,,,
18.32,0.3054,0.0089,,,,,,,,,,,,,,,
18.34,0.3058,0.0086,,,,,,,,,,,,,,,
18.36,0.306,0.0105,,,,,,,,,,,,,,,
18.38,0.3065,0.0081,,,,,,,,,,,,,,,
18.4,0.3069,0.0087,,,,,,,,,,,,,,,
18.42,0.3071,0.01,,,,,,,,,,,,,,,
18.44,0.3075,0.0094,,,,,,,,,,,,,,,
18.46,0.3077,0.0095,,,,,,,,,,,,,,,
18.48,0.3081,0.0073,,,,,,,,,,,,,,,
18.5,0.3085,0.0093,,,,,,,,,,,,,,,
18.52,0.3087,0.0112,,,,,,,,,,,,,,,
18.54,0.3092,0.0097,,,,,,,,,,,,,,,
18.56,0.3096,0.0076,,,,,,,,,,,,,,,
18.58,0.3098,0.009,,,,,,,,,,,,,,,
18.6,0.3102,0.0102,,,,,,,,,,,,,,,
18.62,0.3104,0.009,,,,,,,,,,,,,,,
18.64,0.3108,0.008,,,,,,,,,,,,,,,
18.66,0.3112,0.0082,,,,,,,,,,,,,,,
18.68,0.3115,0.0101,,,,,,,,,,,,,,,
18.7,0.3119,0.0088,,,,,,,,,,,,,,,
18.72,0.3121,0.0095,,,,,,,,,,,,,,,
18.74,0.3125,0.01,,,,,,,,,,,,,,,
18.76,0.3127,0.0089,,,,,,,,,,,,,,,
18.78,0.3131,0.0103,,,,,,,,,,,,,,,
18.8,0.3135,0.0084,,,,,,,,,,,,,,,
18.82,0.3137,0.0083,,,,,,,,,,,,,,,
18.84,0.314,0.0092,,,,,,,,,,,,,,,
18.86,0.3144,0.0091,,,,,,,,,,,,,,,
18.88,0.3146,0.0096,,,,,,,,,,,,,,,
18.9,0.315,0.0095,,,,,,,,,,,,,,,
18.92,0.3152,0.0094,,,,,,,,,,,,,,,
18.94,0.3156,0.0083,,,,,,,,,,,,,,,
18.96,0.316,0.0097,,,,,,,,,,,,,,,
18.98,0.3162,0.0095,,,,,,,,,,,,,,,
19,0.3167,0.0087,,,,,,,,,,,,,,,
19.02,0.3169,0.0097,,,,,,,,,,,,,,,
19.04,0.3173,0.0096,,,,,,,,,,,,,,,
19.06,0.3175,0.0097,,,,,,,,,,,,,,,
19.08,0.3179,0.0085,,,,,,,,,,,,,,,
19.1,0.3183,0.0086,,,,,,,,,,,,,,,
19.12,0.3185,0.0104,,,,,,,,,,,,,,,
19.14,0.319,0.0088,,,,,,,,,,,,,,,
19.16,0.3194,0.0092,,,,,,,,,,,,,,,
19.18,0.3196,0.0091,,,,,,,,,,,,,,,
19.2,0.32,0.0098,,,,,,,,,,,,,,,
19.22,0.3202,0.01,,,,,,,,,,,,,,,
19.24,0.3206,0.0092,,,,,,,,,,,,,,,
19.26,0.321,0.0095,,,,,,,,,,,,,,,
